cik,series_id,name,series,total_assets,total_liabilities,cash,file_name
0001547576,S000049858,Krane Shares Trust,KraneShares MSCI China Environment Index ETF,1862501.94,1604.39,0.0,data/xml/5692.txt
0001547576,S000059796,Krane Shares Trust,KraneShares MSCI All China Health Care Index ETF,22138633.4,11742.15,33036.49,data/xml/5693.txt
0001547576,S000045374,Krane Shares Trust,KraneShares MSCI All China Index ETF,7900688.08,3356.03,0.0,data/xml/5694.txt
0001547576,S000041203,Krane Shares Trust,KraneShares CICC China Leaders 100 Index ETF,22749899.67,12653.28,34037.5,data/xml/5695.txt
0001547576,S000065596,Krane Shares Trust,KFA Large Cap Quality Dividend Index ETF,53684019.88,18156.65,71939.28,data/xml/5696.txt
0001547576,S000044482,Krane Shares Trust,KraneShares E Fund China Commercial Paper ETF,16440762.68,10028.83,0.0,data/xml/5697.txt
0001547576,S000041596,Krane Shares Trust,KraneShares CSI China Internet ETF,1879923510.24,4036282.42,6068540.05,data/xml/5698.txt
0001547576,S000065362,Krane Shares Trust,KraneShares Quadratic Interest Rate Volatility and Inflation Hedge ETF,82203361.44,65216.88,7428201.49,data/xml/5699.txt
0000081443,S000047117,AB CAP FUND INC.,AB Multi-Manager Select Retirement Allocation Fund,9961692.52,1095104.29,0.0,data/xml/57.txt
0000809593,S000056175,AMERICAN BEACON FUNDS,American Beacon Alpha Quant Quality Fund,2961592.97,6361.91,0.0,data/xml/570.txt
0001547576,S000064914,Krane Shares Trust,KraneShares MSCI Emerging Markets ex China Index ETF,2635019.24,1185.74,0.0,data/xml/5700.txt
0001547576,S000061165,Krane Shares Trust,KraneShares Electric Vehicles and Future Mobility Index ETF,21305638.07,14608.99,38362.07,data/xml/5701.txt
0001547576,S000061164,Krane Shares Trust,KraneShares Emerging Markets Healthcare Index ETF,1128199.1,734.56,0.0,data/xml/5702.txt
0001547576,S000041738,Krane Shares Trust,KraneShares Bosera MSCI China A Share ETF,620386536.9,281118.45,0.0,data/xml/5703.txt
0001547576,S000059793,Krane Shares Trust,KraneShares CCBS China Corporate High Yield Bond USD Index ETF,12206579.81,6909.03,367896.24,data/xml/5704.txt
0000832545,S000025589,LAUDUS TRUST,Laudus U.S. Large Cap Growth Fund,2302315736.37,1569226.97,0.0,data/xml/5705.txt
0000874964,S000010272,THE LAZARD FUNDS INC.,Lazard International Equity Select Portfolio,96145912.94,188246.85,485182.99,data/xml/5706.txt
0000874964,S000059092,THE LAZARD FUNDS INC.,Lazard Equity Franchise Portfolio,40230285.4,41007.47,17.73,data/xml/5707.txt
0000874964,S000047900,THE LAZARD FUNDS INC.,Lazard Enhanced Opportunities Portfolio,13634024.67,4288700.02,17272.81,data/xml/5708.txt
0000874964,S000042723,THE LAZARD FUNDS INC.,Lazard Emerging Markets Core Equity Portfolio,204178907.06,4059717.77,57459.96,data/xml/5709.txt
0000809593,S000056173,AMERICAN BEACON FUNDS,American Beacon Alpha Quant Core Fund,3392309.97,6391.95,0.0,data/xml/571.txt
0000874964,S000035892,THE LAZARD FUNDS INC.,Lazard Global Fixed Income Portfolio,6569469.26,65770.04,10.17,data/xml/5710.txt
0000874964,S000063440,THE LAZARD FUNDS INC.,Lazard International Equity Value Portfolio,13318655.89,45153.15,4534.99,data/xml/5711.txt
0000874964,S000049415,THE LAZARD FUNDS INC.,Lazard International Equity Advantage Portfolio,2543265.76,22058.5,945.63,data/xml/5712.txt
0000874964,S000028828,THE LAZARD FUNDS INC.,Lazard Emerging Markets Equity Blend Portfolio,102586065.69,195898.78,7046.62,data/xml/5713.txt
0000874964,S000064063,THE LAZARD FUNDS INC.,Lazard International Quality Growth Portfolio,4011030.29,43321.01,257.19,data/xml/5714.txt
0000874964,S000049416,THE LAZARD FUNDS INC.,Lazard Managed Equity Volatility Portfolio,34625522.17,39612.51,2911.46,data/xml/5715.txt
0000874964,S000010263,THE LAZARD FUNDS INC.,Lazard International Small Cap Equity Portfolio,57537213.23,97112.68,0.0,data/xml/5716.txt
0000874964,S000010269,THE LAZARD FUNDS INC.,Lazard US Small-Mid Cap Equity Portfolio,123474601.81,496065.32,1805353.22,data/xml/5717.txt
0000874964,S000043739,THE LAZARD FUNDS INC.,Lazard Global Equity Select Portfolio,83010759.38,57495.13,2458.71,data/xml/5718.txt
0000874964,S000033724,THE LAZARD FUNDS INC.,Lazard US Realty Equity Portfolio,44201277.03,26049.26,0.0,data/xml/5719.txt
0000809593,S000056913,AMERICAN BEACON FUNDS,American Beacon TwentyFour Strategic Income Fund,102319932.88,2848131.2,637463.48,data/xml/572.txt
0000874964,S000037196,THE LAZARD FUNDS INC.,Lazard Global Dynamic Multi-Asset Portfolio,47959309.91,185051.9,7071.71,data/xml/5720.txt
0000874964,S000031124,THE LAZARD FUNDS INC.,Lazard US Short Duration Fixed Income Portfolio,96195013.76,174160.03,0.0,data/xml/5721.txt
0000874964,S000010271,THE LAZARD FUNDS INC.,Lazard International Equity Portfolio,2866219896.62,6947788.51,5117311.12,data/xml/5722.txt
0000874964,S000010266,THE LAZARD FUNDS INC.,Lazard US Equity Focus Portfolio,44409052.64,36528.38,0.0,data/xml/5723.txt
0000874964,S000056012,THE LAZARD FUNDS INC.,Lazard Real Assets and Pricing Opportunities Portfolio,17653730.54,69135.22,376715.68,data/xml/5724.txt
0000874964,S000010264,THE LAZARD FUNDS INC.,Lazard Emerging Markets Equity Portfolio,7824676053.96,10217503.06,718718.34,data/xml/5725.txt
0000874964,S000020883,THE LAZARD FUNDS INC.,Lazard Opportunistic Strategies Portfolio,88780377.56,5063955.24,0.0,data/xml/5726.txt
0000874964,S000046423,THE LAZARD FUNDS INC.,Lazard International Equity Concentrated Portfolio,98266405.7,84014.46,0.68,data/xml/5727.txt
0000874964,S000049414,THE LAZARD FUNDS INC.,Lazard Emerging Markets Equity Advantage Portfolio,10567281.7,30624.44,432.7,data/xml/5728.txt
0000874964,S000027245,THE LAZARD FUNDS INC.,Lazard Global Listed Infrastructure Portfolio,7777421348.25,66174774.32,505249.96,data/xml/5729.txt
0000809593,S000056174,AMERICAN BEACON FUNDS,American Beacon Alpha Quant Dividend Fund,4323533.86,6395.45,0.0,data/xml/573.txt
0000874964,S000010273,THE LAZARD FUNDS INC.,Lazard International Strategic Equity Portfolio,6329016710.68,22163186.15,580952.79,data/xml/5730.txt
0000874964,S000046422,THE LAZARD FUNDS INC.,Lazard Global Strategic Equity Portfolio,3346711.93,18253.69,265.4,data/xml/5731.txt
0000874964,S000023480,THE LAZARD FUNDS INC.,Lazard Developing Markets Equity Portfolio,236048348.4,512648.17,6452.1,data/xml/5732.txt
0000874964,S000010265,THE LAZARD FUNDS INC.,Lazard US Corporate Income Portfolio,300747372.94,1227657.32,0.0,data/xml/5733.txt
0000874964,S000031123,THE LAZARD FUNDS INC.,Lazard Emerging Markets Debt Portfolio,91732230.23,679309.78,191116.2,data/xml/5734.txt
0000874964,S000010267,THE LAZARD FUNDS INC.,Lazard US Equity Concentrated Portfolio,1329830234.08,957084.7,0.0,data/xml/5735.txt
0001033669,S000010295,LAZARD RETIREMENT SERIES INC,Lazard Retirement Emerging Markets Equity Portfolio,586031956.75,991189.32,54389.17,data/xml/5737.txt
0001033669,S000010298,LAZARD RETIREMENT SERIES INC,Lazard Retirement US Small-Mid Cap Equity Portfolio,59720381.38,253279.75,0.0,data/xml/5738.txt
0001033669,S000010300,LAZARD RETIREMENT SERIES INC,Lazard Retirement International Equity Portfolio,152922545.74,398111.88,271434.89,data/xml/5739.txt
0000809593,S000035896,AMERICAN BEACON FUNDS,American Beacon Stephens Mid-Cap Growth Fund,351797990.65,1607652.67,0.0,data/xml/574.txt
0001033669,S000037000,LAZARD RETIREMENT SERIES INC,Lazard Retirement Global Dynamic Multi-Asset Portfolio,402468077.41,1431939.4,20125.26,data/xml/5740.txt
0000880366,S000022091,Legg Mason Partners Equity Trust,QS U.S. Large Cap Equity Fund,863034459.32,545071.9,158222.37,data/xml/5741.txt
0000880366,S000004161,Legg Mason Partners Equity Trust,ClearBridge Large Cap Growth Fund,15552599345.04,12110837.35,11813.13,data/xml/5742.txt
0000880366,S000016235,Legg Mason Partners Equity Trust,ClearBridge Aggressive Growth Fund,7477463527.05,33297830.15,0.0,data/xml/5743.txt
0000880366,S000016245,Legg Mason Partners Equity Trust,ClearBridge All Cap Value Fund,1620465750.6,2933991.17,0.0,data/xml/5744.txt
0000880366,S000004163,Legg Mason Partners Equity Trust,QS S&P 500 Index Fund,293444009.29,1306546.96,0.0,data/xml/5745.txt
0000880366,S000039864,Legg Mason Partners Equity Trust,QS Global Dividend Fund,377003285.43,287046.13,353375.9,data/xml/5746.txt
0000880366,S000029827,Legg Mason Partners Equity Trust,ClearBridge International Small Cap Fund,72855184.51,173861.78,43532.76,data/xml/5747.txt
0000880366,S000016238,Legg Mason Partners Equity Trust,ClearBridge Small Cap Value Fund,131352625.61,415454.48,0.0,data/xml/5748.txt
0000880366,S000016665,Legg Mason Partners Equity Trust,ClearBridge Dividend Strategy Fund,6815841257.72,6693320.39,158176.91,data/xml/5749.txt
0000809593,S000035895,AMERICAN BEACON FUNDS,American Beacon Stephens Small Cap Growth Fund,400292916.75,6746984.87,0.0,data/xml/575.txt
0000880366,S000016654,Legg Mason Partners Equity Trust,QS Moderate Growth Fund,466757306.24,402824.03,0.0,data/xml/5750.txt
0000880366,S000016653,Legg Mason Partners Equity Trust,QS Defensive Growth Fund,127648787.99,144829.46,0.0,data/xml/5751.txt
0000880366,S000016655,Legg Mason Partners Equity Trust,QS Growth Fund,738784887.02,858162.77,0.0,data/xml/5752.txt
0000880366,S000016652,Legg Mason Partners Equity Trust,QS Conservative Growth Fund,300543292.6,190847.37,0.0,data/xml/5753.txt
0000880366,S000016247,Legg Mason Partners Equity Trust,ClearBridge International Value Fund,298716347.28,2486916.97,0.0,data/xml/5754.txt
0000880366,S000029718,Legg Mason Partners Equity Trust,ClearBridge Mid Cap Growth Fund,90448141.7,125760.92,9929.36,data/xml/5755.txt
0000880366,S000016669,Legg Mason Partners Equity Trust,ClearBridge Large Cap Value Fund,1700044363.76,1236449.04,31927264.4,data/xml/5756.txt
0000880366,S000016651,Legg Mason Partners Equity Trust,ClearBridge Appreciation Fund,6726263781.74,12213708.4,1281390.81,data/xml/5757.txt
0000880366,S000039065,Legg Mason Partners Equity Trust,ClearBridge Select Fund,848737933.57,17570544.42,12285631.5,data/xml/5758.txt
0000880366,S000004162,Legg Mason Partners Equity Trust,ClearBridge Mid Cap Fund,1922581216.97,3702421.59,0.0,data/xml/5759.txt
0000809593,S000044050,AMERICAN BEACON FUNDS,American Beacon Frontier Markets Income Fund,469211336.96,4128777.9,7158710.24,data/xml/576.txt
0000880366,S000016668,Legg Mason Partners Equity Trust,QS Global Equity Fund,161179632.24,271599.66,29297.26,data/xml/5760.txt
0000880366,S000016241,Legg Mason Partners Equity Trust,ClearBridge Tactical Dividend Income Fund,360474273.22,520643.19,0.0,data/xml/5761.txt
0000880366,S000016663,Legg Mason Partners Equity Trust,ClearBridge Small Cap Growth Fund,4100387413.46,24395600.81,0.0,data/xml/5762.txt
0000880366,S000048737,Legg Mason Partners Equity Trust,ClearBridge Sustainability Leaders Fund,14382132.73,56631.63,147333.4,data/xml/5763.txt
0000764624,S000016650,Legg Mason Partners Income Trust,Western Asset Intermediate Maturity California Municipals Fund,282996060.01,12290877.32,85199.48,data/xml/5764.txt
0000764624,S000016625,Legg Mason Partners Income Trust,Western Asset Intermediate Maturity New York Municipals Fund,189227228.75,5775356.05,6274.57,data/xml/5765.txt
0000764624,S000016624,Legg Mason Partners Income Trust,Western Asset Adjustable Rate Income Fund,337826923.1,32282164.99,2861264.13,data/xml/5766.txt
0000764624,S000016629,Legg Mason Partners Income Trust,Western Asset Massachusetts Municipals Fund,91707577.04,313292.2,24432.24,data/xml/5767.txt
0000764624,S000016642,Legg Mason Partners Income Trust,Western Asset Emerging Markets Debt Fund,42375351.89,516540.69,1017004.7,data/xml/5768.txt
0000764624,S000016628,Legg Mason Partners Income Trust,Western Asset Managed Municipals Fund,5134098653.93,136648966.95,23785.28,data/xml/5769.txt
0000809593,S000063263,AMERICAN BEACON FUNDS,American Beacon Continuous Capital Emerging Markets Fund,7231919.18,347831.82,146982.95,data/xml/577.txt
0000764624,S000016249,Legg Mason Partners Income Trust,Western Asset Short Duration Municipal Income Fund,893642644.24,14633728.18,101193.53,data/xml/5770.txt
0000764624,S000016644,Legg Mason Partners Income Trust,Western Asset California Municipals Fund,445100976.25,16606648.19,96562.31,data/xml/5771.txt
0000764624,S000016637,Legg Mason Partners Income Trust,Western Asset Pennsylvania Municipals Fund,176495355.73,591581.41,41219.08,data/xml/5772.txt
0000764624,S000016632,Legg Mason Partners Income Trust,Western Asset New Jersey Municipals Fund,196944965.83,848573.06,44440.36,data/xml/5773.txt
0000764624,S000016626,Legg Mason Partners Income Trust,Western Asset Intermediate-Term Municipals Fund,2545791921.87,33968138.38,0.0,data/xml/5774.txt
0000764624,S000016633,Legg Mason Partners Income Trust,Western Asset New York Municipals Fund,579004891.83,17160246.41,24178.38,data/xml/5775.txt
0000764624,S000016648,Legg Mason Partners Income Trust,Western Asset Global High Yield Bond Fund,263174672.16,5585551.44,2081256.28,data/xml/5776.txt
0000764624,S000016639,Legg Mason Partners Income Trust,Western Asset Short-Term Bond Fund,778559349.43,11600281.23,2193451.18,data/xml/5777.txt
0000764624,S000016627,Legg Mason Partners Income Trust,Western Asset Corporate Bond Fund,792373234.82,3331519.37,3606834.39,data/xml/5778.txt
0000764624,S000016649,Legg Mason Partners Income Trust,Western Asset Mortgage Backed Securities Fund,1103272617.2,121679831.3,1464531.62,data/xml/5779.txt
0000809593,S000042128,AMERICAN BEACON FUNDS,American Beacon Acadian Emerging Markets Managed Volatility Fund,10368577.5,32555.34,159133.65,data/xml/578.txt
0000764624,S000008976,Legg Mason Partners Income Trust,Western Asset Municipal High Income Fund,554167920.5,8536002.57,59789.92,data/xml/5780.txt
0000764624,S000008972,Legg Mason Partners Income Trust,Western Asset Income Fund,539828125.6,17416238.82,5604776.73,data/xml/5781.txt
0000764624,S000008975,Legg Mason Partners Income Trust,Western Asset Short Duration High Income Fund,403720491.45,13616274.38,1409020.19,data/xml/5782.txt
0000764624,S000016636,Legg Mason Partners Income Trust,Western Asset Oregon Municipals Fund,70267869.35,230965.82,33937.02,data/xml/5783.txt
0000889512,S000014683,Legg Mason Partners Institutional Trust,Western Asset SMASh Series EC Fund,2292230219.84,16889711.43,58034494.53,data/xml/5784.txt
0000889512,S000014682,Legg Mason Partners Institutional Trust,Western Asset SMASh Series C Fund,1179434364.69,1521617.2,282086.56,data/xml/5785.txt
0000889512,S000052179,Legg Mason Partners Institutional Trust,Western Asset SMASh Series TF Fund,49632365.14,1899169.59,15244.22,data/xml/5786.txt
0000889512,S000014681,Legg Mason Partners Institutional Trust,Western Asset SMASh Series M Fund,4041385006.09,1042082152.34,28115959.82,data/xml/5787.txt
0001176343,S000017010,Legg Mason Partners Variable Equity Trust,QS Variable Moderate Growth,33219631.1,27713.75,0.0,data/xml/5788.txt
0001176343,S000017011,Legg Mason Partners Variable Equity Trust,QS Variable Growth,98114445.11,153327.42,0.0,data/xml/5789.txt
0000809593,S000053744,AMERICAN BEACON FUNDS,American Beacon GLG Total Return Fund,21639773.67,2532812.23,1395650.4,data/xml/579.txt
0001176343,S000017009,Legg Mason Partners Variable Equity Trust,QS Variable Conservative Growth,90853078.4,31067.78,2448.46,data/xml/5790.txt
0001176343,S000017013,Legg Mason Partners Variable Equity Trust,ClearBridge Variable Appreciation Portfolio,814688736.11,959912.42,0.0,data/xml/5791.txt
0001176343,S000034620,Legg Mason Partners Variable Equity Trust,QS Legg Mason Dynamic Multi-Strategy VIT Portfolio,1285911082.81,1076287.38,0.0,data/xml/5792.txt
0001176343,S000017019,Legg Mason Partners Variable Equity Trust,ClearBridge Variable Large Cap Value Portfolio,289598824.08,461504.66,0.0,data/xml/5793.txt
0001176343,S000017019,Legg Mason Partners Variable Equity Trust,ClearBridge Variable Large Cap Value Portfolio,289598824.08,461504.66,0.0,data/xml/5794.txt
0001176343,S000017007,Legg Mason Partners Variable Equity Trust,ClearBridge Variable Small Cap Growth Portfolio,372789028.88,419511.3,124289.89,data/xml/5795.txt
0001176343,S000016935,Legg Mason Partners Variable Equity Trust,ClearBridge Variable Large Cap Growth Portfolio,333289969.33,283724.32,286130.76,data/xml/5796.txt
0001176343,S000016933,Legg Mason Partners Variable Equity Trust,ClearBridge Variable Aggressive Growth Portfolio,844816744.26,684154.65,2402996.83,data/xml/5797.txt
0001176343,S000016937,Legg Mason Partners Variable Equity Trust,ClearBridge Variable Mid Cap Portfolio,242773817.43,8202068.84,74522.1,data/xml/5798.txt
0000874835,S000017004,Legg Mason Partners Variable Income Trust,Western Asset Variable Global High Yield Bond Portfolio,153543809.91,2429522.3,1589837.33,data/xml/5799.txt
0000081443,S000047125,AB CAP FUND INC.,AB Multi-Manager Select 2050 Fund,35619778.15,32761.53,0.0,data/xml/58.txt
0000809593,S000046747,AMERICAN BEACON FUNDS,American Beacon Crescent Short Duration High Income Fund,73386752.64,3013818.25,34229.22,data/xml/580.txt
0000874835,S000016930,Legg Mason Partners Variable Income Trust,Western Asset Core Plus VIT Portfolio,206763926.55,14324791.97,3696222.24,data/xml/5800.txt
0001000351,S000020808,Leuthold Funds Inc,Leuthold Global Fund,47920775.25,11148575.07,4376313.78,data/xml/5801.txt
0001000351,S000000849,Leuthold Funds Inc,Grizzly Short Fund,145669723.81,72809191.23,84905584.5,data/xml/5802.txt
0001000351,S000000848,Leuthold Funds Inc,Leuthold Select Industries Fund,11695791.34,64690.15,0.0,data/xml/5803.txt
0001000351,S000000847,Leuthold Funds Inc,Leuthold Core Investment Fund,760865274.95,148885019.05,68815392.62,data/xml/5804.txt
0000909427,S000009237,Limited Term Tax Exempt Bond Fund of America,Limited Term Tax Exempt Bond Fund of America,4755669553.75,160105233.88,6958312.44,data/xml/5807.txt
0000914036,S000025132,LINCOLN VARIABLE INSURANCE PRODUCTS TRUST,LVIP BlackRock Advantage Allocation Fund,83198722.59,10664022.43,747409.82,data/xml/5808.txt
0000914036,S000025309,LINCOLN VARIABLE INSURANCE PRODUCTS TRUST,LVIP Global Income Fund,1493984459.33,709050312.51,2827511.81,data/xml/5809.txt
0000809593,S000063601,AMERICAN BEACON FUNDS,American Beacon Tocqueville International Value Fund,562881604.73,6169265.96,0.0,data/xml/581.txt
0000914036,S000002813,LINCOLN VARIABLE INSURANCE PRODUCTS TRUST,LVIP Blended Large Cap Growth Managed Volatility Fund,2018278633.24,787203170.13,945824.9,data/xml/5810.txt
0000914036,S000028581,LINCOLN VARIABLE INSURANCE PRODUCTS TRUST,LVIP Delaware Diversified Floating Rate Fund,925355208.68,32395915.58,12078760.02,data/xml/5811.txt
